instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿new.la.0001,﻿cathedral,﻿Cathedral of St Louis,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,﻿LA,﻿29.95794292,﻿-90.06372788,,,,﻿al_moni_901,﻿Rev.,﻿Al. Moni,,﻿Pastor,,,,,,1840,﻿https://www.stlouiscathedral.org/,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.0001,﻿cathedral,﻿Cathedral of St Louis,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,,﻿29.95794292,﻿-90.06372788,,,,﻿p_armand_901,﻿Rev.,﻿P. Armand,,﻿Assistant,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.0001,﻿cathedral,﻿Cathedral of St Louis,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,,﻿29.95794292,﻿-90.06372788,,,,﻿b_permoli_901,﻿Rev.,﻿B. Permoli,,﻿Assistant,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.0001,﻿cathedral,﻿Cathedral of St Louis,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,,﻿29.95794292,﻿-90.06372788,,,,﻿j_m_benniot_901,﻿Rev.,﻿J. M. Benniot,,﻿Assistant,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.0001,﻿cathedral,﻿Cathedral of St Louis,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,,﻿29.95794292,﻿-90.06372788,,,,﻿ph_ascensio_901,﻿Rev.,﻿Ph. Ascensio,,﻿Assistant,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.0001,﻿cathedral,﻿Cathedral of St Louis,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,,﻿29.95794292,﻿-90.06372788,,,,﻿a_mascaroni_901,﻿Rev.,﻿A. Mascaroni,,﻿Master of Ceremonies,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.0002,﻿church,﻿St. Mary's,English,﻿bishop's residence,,,,﻿Orleans Parish,﻿New Orelans,﻿New Orleans,﻿LA,﻿LA,﻿29.951066,﻿-90.071532,,,,﻿c_maenhaut_901,﻿Rev.,﻿C. Maenhaut,,﻿Rector,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.0002,﻿church,﻿St. Mary's,English,﻿bishop's residence,,,,﻿Orleans Parish,﻿New Orelans,﻿New Orleans,﻿LA,,﻿29.951066,﻿-90.071532,,,,﻿n_fort_901,﻿Rev.,﻿N. Fort,,﻿Assistant,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.0002,﻿church,﻿St. Mary's,English,﻿bishop's residence,,,,﻿Orleans Parish,﻿New Orelans,﻿New Orleans,﻿LA,,﻿29.951066,﻿-90.071532,,,,,﻿Rev.,﻿A. P. Ladaviere,,,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
﻿new.la.9010,﻿church,﻿St. Patrick's,English,,,,,﻿Orleans Parish,﻿New Orelans,﻿New Orleans,﻿LA,﻿LA,,,,,,,﻿Rev.,﻿J. J. Mullon,,,,,,,,1840,,﻿,﻿,﻿New Orleans,NewOrleans
