instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿nash.tn.9000,﻿cathedral,﻿Cathedral of the Holy Rosary,English,,,,,,﻿Nashville,,﻿TN,,﻿#REF!,﻿#REF!,,,,﻿#REF!,﻿Rt. Rev.,﻿Richard P. Miles,﻿D.D.,,,,,,,1842,,﻿https://www.hmdb.org/m.asp?m=36240,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9000,﻿cathedral,﻿Cathedral of the Holy Rosary,English,,,,,,﻿Nashville,,﻿TN,,﻿#REF!,﻿#REF!,,,,,﻿Very Rev.,﻿Joseph Stokes,,﻿Vic. General,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0004,﻿station,[Unnamed Institution],English,,,,,,﻿Memphis,,﻿TN,,,,,,,,﻿Rev.,﻿Michael McAleer,,,,,,,,1842,,﻿https://stpeterchurch.org/parish-history,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0004,﻿church,[Unnamed Institution],English,,,,,,﻿Fort Pickering,,﻿TN,,,,,,,,﻿Rev.,﻿Michael McAleer,,,"﻿visits Le Grange, Bolivar, Jackson, and other stations in West-Tennessee",,,,,1842,,﻿https://historic-memphis.com/memphis-historic/pickering/pickering.html,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9007,﻿church,[Unnamed Institution],English,,,,,,﻿La Grange,,﻿TN,,,,,,﻿visited by Rev. Michael McAleer,,﻿Rev.,﻿Michael McAleer,,,"﻿visits Le Grange, Bolivar, Jackson, and other stations in West-Tennessee",,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0015,﻿church,[Unnamed Institution],English,,,,,,﻿Bolivar,,﻿TN,,,,,,﻿visited by Rev. Michael McAleer,,﻿Rev.,﻿Michael McAleer,,,"﻿visits Le Grange, Bolivar, Jackson, and other stations in West-Tennessee",,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9006,﻿station,[Unnamed Institution],English,,,,,,﻿Jackson,,﻿TN,,,,,,﻿visited by Rev. Michael McAleer,,﻿Rev.,﻿Michael McAleer,,,"﻿visits Le Grange, Bolivar, Jackson, and other stations in West-Tennessee",,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0025,﻿station,[Unnamed Institution],English,,,,,,﻿Franklin,,﻿TN,,,,,,﻿attended by Rev. Joseph Ladoc Allemane,,﻿Rev.,﻿Joseph Ladoc Allemane,﻿O.P.,,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9005,﻿station,[Unnamed Institution],English,,,,,,﻿Columbia,,﻿TN,,,,,,﻿attended by Rev. Joseph Ladoc Allemane,,﻿Rev.,﻿Joseph Ladoc Allemane,﻿O.P.,,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.0036,﻿station,[Unnamed Institution],English,,,,,,﻿Shelbyville,,﻿TN,,,,,,﻿attended by Rev. Joseph Ladoc Allemane,,﻿Rev.,﻿Joseph Ladoc Allemane,﻿O.P.,,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9004,﻿station,[Unnamed Institution],English,,,,,,﻿Fayetteville,,﻿TN,,,,,,﻿attended by Rev. Joseph Ladoc Allemane,,﻿Rev.,﻿Joseph Ladoc Allemane,﻿O.P.,,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9008,﻿station,[Unnamed Institution],English,,,,,,﻿Winchester,,﻿TN,,,,,,﻿attended by Rev. Joseph Ladoc Allemane,,﻿Rev.,﻿Joseph Ladoc Allemane,﻿O.P.,,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9008,﻿station,[Unnamed Institution],English,,,﻿East-Tennessee,,,﻿Winchester,,﻿TN,,,,,,"﻿Several counties in East-Tennessee are attended by Rev. John Maguire and Rev. Francis Cubero, O.P.",,﻿Rev.,﻿John Maguire,,,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9008,﻿station,[Unnamed Institution],English,,,﻿East-Tennessee,,,﻿Winchester,,﻿TN,,,,,,,,﻿Rev.,"﻿Francis Cubero, O.P.",,,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9008,﻿station,[Unnamed Institution],English,,,﻿West-Tennessee,,,﻿Winchester,,﻿TN,,,,,,,,﻿Rev.,﻿Nicholas Saville,,﻿Missionary for West-Tennessee,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9008,﻿station,[Unnamed Institution],English,,,﻿West-Tennessee,,,﻿Winchester,,﻿TN,,,,,,,,﻿Rev.,﻿Lewis Hoste,,﻿Missionary for West-Tennessee,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
﻿nash.tn.9008,﻿station,[Unnamed Institution],English,﻿p147: https://digital.library.villanova.edu/Item/vudl:325123#?xywh=-143%2C1397%2C1591%2C863&cv=148,,﻿West-Tennessee,,,﻿Winchester,,﻿TN,,,,,,,,,,,,,,,,,1842,,,﻿,﻿,﻿Nashville,Nashville
