instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,39.103623,-84.509143,,,,﻿joh_b_purcell_901,﻿Right Rev.,﻿John B. Purcell,﻿D.D.,,,,,,,1840,﻿https://en.wikipedia.org/wiki/Cathedral_Basilica_of_St._Peter_in_Chains,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.103623,-84.509143,,,,﻿edw_t_collins_901,﻿Very Rev.,﻿Edward T. Collins,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0001,﻿cathedral,﻿Cathedral of St. Peter,English,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.103623,-84.509143,,,,﻿edw_purcell_901,﻿Rev.,﻿Edward Purcell,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,﻿OH,39.099897,-84.523622,,,,﻿joh_m_henni_901,﻿Very Rev.,﻿John M. Henni,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.099897,-84.523622,,,,﻿fra_l_huber_901,﻿Rev.,﻿Francis L. Huber,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0005,﻿church,﻿Holy Trinity,﻿German,,,,,﻿Hamilton County,﻿Cincinnati,﻿Cincinnati,﻿OH,,39.099897,-84.523622,,,,﻿mic_e_olivetti_901,﻿Rev.,﻿Michael E. Olivetti,,﻿Auxiliary priest pro tem. at Cincinnati,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9009,﻿church,not recorded,English,,﻿Au-Glaize,,,,,,﻿OH,,,,,,,﻿j_m_hortsman_901,﻿Rev.,﻿J. M. Hortsman,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9021,﻿church,not recorded,English,,﻿Blanchard's River Settlement,,,,,,﻿OH,,,,,,,﻿j_m_hortsman_901,﻿Rev.,﻿J. M. Hortsman,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.9004,﻿church,﻿St. John's,English,,,,,﻿Stark County,﻿Canton,,﻿OH,,,,,,,﻿ml_mcaleer_901,﻿Rev.,﻿Ml. McAleer,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.9004,﻿church,﻿St. John's,English,,﻿vicinity of St. Louis,,,﻿Stark County,﻿Canton,,﻿OH,,,,,,,﻿m_wartz_901,﻿Rev.,﻿M. Wartz,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0071,﻿church,﻿St. Mary's,English,,,,,﻿Ross County,﻿Chillicothe,﻿Chillicothe,﻿OH,,,,,,,﻿h_d_juncker_901,﻿Rev.,﻿H. D. Juncker,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cle.oh.0001,﻿church,not recorded,English,﻿no church,,,,﻿Cuyahoga County,﻿Cleveland,,﻿OH,,,,,,,﻿p_odwyer_901,﻿Rev.,﻿P. O'Dwyer,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0001,﻿church,﻿St. Remigius,English,,,,,﻿Franklin County,﻿Columbus,,﻿OH,,,,,,,﻿jos_young_901,﻿Rev.,﻿Joshua Young,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0001,﻿church,﻿St. Remigius,English,,,,,﻿Franklin County,﻿Canal,,﻿OH,,,,,,,﻿bas_shorb_901,﻿Rev.,﻿Basil Shorb,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0001,﻿church,﻿St. Remigius,English,,,,,﻿Franklin County,﻿Fulton,,﻿OH,,,,,,,﻿bas_shorb_901,﻿Rev.,﻿Basil Shorb,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿col.oh.0001,﻿church,﻿St. Remigius,English,,,,,﻿Franklin County,﻿Chippeway,,﻿OH,,,,,,,﻿bas_shorb_901,﻿Rev.,﻿Basil Shorb,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9004,﻿church,not recorded,English,,,,,﻿Montgomery County,﻿Dayton,,﻿OH,,,,,,,﻿ema_thienpont_901,﻿Rev.,﻿Emanuel Thienpont,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9004,﻿church,not recorded,English,,,,,﻿Montgomery County,﻿Dayton,,﻿OH,,,,,,,﻿wil_murphy_902,﻿Rev.,﻿William Murphy,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9004,﻿church,not recorded,English,﻿no church,,,,﻿Montgomery County,﻿Delaware,,﻿OH,,,,,,,﻿h_d_juncker_901,﻿Rev.,﻿H. D. Juncker,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9004,﻿church,not recorded,English,﻿no church,,,,﻿Montgomery County,﻿Piketown,,﻿OH,,,,,,,﻿h_d_juncker_901,﻿Rev.,﻿H. D. Juncker,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9004,﻿church,not recorded,English,﻿no church,,,,﻿Montgomery County,﻿Portsmouth,,﻿OH,,,,,,,﻿h_d_juncker_901,﻿Rev.,﻿H. D. Juncker,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0140,﻿church,not recorded,English,﻿French settlement,,,,,﻿Piqua,,﻿OH,,,,,,,,﻿Rev.,﻿Louis Navarron,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.9017,﻿church,not recorded,English,﻿church building,,,﻿Dark County,﻿Darke County,﻿Greenville,,﻿OH,,,,,,,,﻿Rev.,﻿F. Bartels,,,,,,,,1840,,﻿,﻿,﻿Cincinnati,Cincinnati
﻿cin.oh.0094,﻿church,﻿St. Stephen's,English,,,,﻿Butler County,﻿Butler County,﻿Hamilton,﻿Hamilton,﻿OH,﻿OH,39.401817,-84.560244,,﻿attended from Cincinnati,,,,,,,,,,,,1840,﻿https://en.wikipedia.org/wiki/St._Stephen_Church_and_Rectory,﻿,﻿,﻿Cincinnati,Cincinnati
